Parent Name,Parent Id,Identifier,Company Name,Type,Relationship,Country/Region,Industry,Confidence Score (%),Last Update Date,Days Since Last Update,Freshness,Snippet Count,Revenue (USD),EQ Score,Implied Rating,fetch_time
Chunghwa Telecom Co Ltd,4295890973,4298050238,Delta Vidyo Inc,Private,Supplier,United States of America,Integrated Telecommunications Services,0.29730496,2011-03-29,3964,1,2,36570876.0,,,2022-02-03 12:54:00
Hankook & Company Co Ltd,4295881024,5000094388,Hyundai Motor Group China Ltd,Private,Customer,China,-,0.31180584,2022-01-05,29,5,2,1665341026.33897,,,2022-02-03 11:39:00
Hankook & Company Co Ltd,4295881024,4295869130,Porsche Automobil Holding SE,Public,Customer,Germany,Auto & Truck Manufacturers,0.641205576357888,2021-04-22,287,5,4,3136743545.33311,20.0,AA-,2022-02-03 11:39:00
Oil Search Ltd,4295857491,4295894740,BP PLC,Public,Customer,United Kingdom,Oil & Gas Refining and Marketing,0.992958467410801,2018-05-21,1354,2,10,161291000000.0,73.0,CCC+,2022-02-03 18:12:00
Transneft' PAO,4295887170,4295887083,NK Rosneft' PAO,Public,Supplier,Russia,Integrated Oil & Gas,0.711947551724764,2020-08-26,528,4,6,71307465437.5475,82.0,B+,2022-02-05 19:50:00
VMware Inc,4295907347,4297157941,Splunk Inc,Public,Supplier,United States of America,Software,0.708672862725941,2021-07-21,198,5,7,2229385000.0,26.0,CC,2022-02-04 11:29:00
VMware Inc,4295907347,5040225699,Veeam Software Group GmbH,Private,Supplier,Switzerland,Software,0.999999999598503,2017-07-18,1662,1,44,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4295905957,Citrix Systems Inc,Public,Supplier,United States of America,Software,0.556757659632,2017-11-27,1530,2,3,3217170000.0,29.0,BB-,2022-02-04 11:29:00
VMware Inc,4295907347,4297578654,Bunchball Inc,Private,Supplier,United States of America,Software,0.3194,2013-03-08,3255,1,2,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4297910243,Unidesk Corp,Private,Supplier,United States of America,Software,0.29070464,2017-01-09,1852,1,2,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4295900262,Rackspace Technology Global Inc,Private,Customer,United States of America,IT Services & Consulting,0.974239465307721,2018-03-29,1408,2,8,2001300000.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,5076088073,Rackspace Technology Inc,Public,Supplier,United States of America,IT Services & Consulting,0.623954835452544,2021-05-07,273,5,4,2707100000.0,27.0,B,2022-02-04 11:29:00
VMware Inc,4295907347,5000662041,T Systems Spring Italia SRL,Private,Customer,Italy,IT Services & Consulting,0.55685632512,2019-09-23,865,4,3,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4295883091,Telekom Malaysia Bhd,Public,Customer,Malaysia,Integrated Telecommunications Services,0.3192796,2020-03-13,693,4,2,2696592039.801,48.0,BBB+,2022-02-04 11:29:00
VMware Inc,4295907347,4295905952,Cisco Systems Inc,Public,Supplier,United States of America,Communications & Networking,0.996063120569616,2018-07-13,1302,2,13,49818000000.0,66.0,A,2022-02-04 11:29:00
VMware Inc,4295907347,5000466226,Simplivity Corp,Private,Supplier,United States of America,Professional Information Services,0.553242207648,2015-02-03,2558,1,3,69337775.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,5037840420,Drobo Inc,Private,Supplier,United States of America,-,0.31277408,2016-05-17,2089,1,2,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4296792774,Dell AB,Private,Customer,,Computer Hardware,0.30253328,2017-02-24,1806,1,2,507083935.46654,,A-,2022-02-04 11:29:00
VMware Inc,4295907347,5000051106,Indian Oiltanking Ltd,Private,Customer,India,Construction & Engineering,0.2700224,2019-02-06,1094,3,2,341353571.428571,,,2022-02-04 11:29:00
VMware Inc,4295907347,4296808693,Hitachi Vantara Ltd,Private,Supplier,United Kingdom,IT Services & Consulting,0.670932873287176,2016-08-25,1989,1,5,181151887.069626,,B,2022-02-04 11:29:00
VMware Inc,4295907347,4295857000,ALS Ltd,Public,Supplier,Australia,Business Support Services,0.3018788,2016-08-25,1989,1,2,1337961837.62761,69.0,BBB+,2022-02-04 11:29:00
VMware Inc,4295907347,5034768220,Axonn Media Ltd,Private,Supplier,United Kingdom,Business Support Services,0.277682,2018-02-28,1437,2,2,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4295912714,Brocade Communications Systems LLC,Private,Supplier,United States of America,Computer Hardware,0.27248032,2016-08-30,1984,1,2,2345610000.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,5000374643,Kyndryl Luxembourg SARL,Private,Supplier,Luxembourg,Business Support Services,0.5582878992,2018-11-30,1162,3,3,,,,2022-02-04 11:29:00
VMware Inc,4295907347,5000062703,Telefonica SA,Public,Customer,Spain,Integrated Telecommunications Services,0.55602054048,2018-11-06,1186,3,3,52608695652.1739,38.0,BB,2022-02-04 11:29:00
VMware Inc,4295907347,4295900491,Equinix Inc,Public,Customer,United States of America,Commercial REITs,0.536286568512,2020-09-22,500,4,3,5998545000.0,58.0,B+,2022-02-04 11:29:00
VMware Inc,4295907347,5042238586,Arista Networks Inc,Public,Supplier,United States of America,Communications & Networking,0.30728,2015-06-23,2418,1,2,2317512000.0,90.0,AA,2022-02-04 11:29:00
VMware Inc,4295907347,5080154316,Lightbits Labs Ltd,Private,Supplier,Israel,Software,0.31399232,2022-01-24,11,5,2,,,,2022-02-04 11:29:00
VMware Inc,4295907347,5000711344,Dell Financial Services LLC,Private,Supplier,United States of America,Corporate Financial Services,0.30360776,2016-11-07,1915,1,2,444231589.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,5037928232,Pardot LLC,Private,Supplier,United States of America,Software,0.2979744,2018-10-18,1205,3,2,2476400.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,4298142773,Virtustream LLC,Private,Customer,United States of America,IT Services & Consulting,0.2962848,2019-04-29,1012,3,2,89364798.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,5045675342,VMware vCloud Service GK,Private,Supplier,Japan,-,0.2918084,2018-02-28,1437,2,2,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4295874972,Mellanox Technologies Ltd,Private,Supplier,Israel,Semiconductors,0.621650140130208,2019-08-26,893,4,4,1330576000.0,,AA+,2022-02-04 11:29:00
VMware Inc,4295907347,4295877094,SoftBank Group Corp,Public,Customer,Japan,Wireless Telecommunications Services,0.55514533848,2018-03-29,1408,2,3,50841616982.8365,7.0,BB-,2022-02-04 11:29:00
VMware Inc,4295907347,4297895755,Lattice Engines Inc,Private,Supplier,United States of America,Software,0.3013532,2019-05-03,1008,3,2,28211334.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,4295912040,Lumen Technologies Inc,Public,Customer,United States of America,Integrated Telecommunications Services,0.29600512,2018-11-06,1186,3,2,20712000000.0,55.0,B,2022-02-04 11:29:00
VMware Inc,4295907347,5000091323,Vuzix Corp,Public,Customer,United States of America,Electronic Equipment & Parts,0.303818,2016-10-05,1948,1,2,11581500.0,5.0,BBB+,2022-02-04 11:29:00
VMware Inc,4295907347,5037473967,Uber Technologies Inc,Public,Customer,United States of America,Online Services,0.2872844,2018-08-21,1263,2,2,11139000000.0,4.0,B-,2022-02-04 11:29:00
Copa Holdings SA,4297218555,5000849297,Copa Airlines Sa,Private,Supplier,Panama,Airlines,0.55721544384,2021-08-09,180,5,3,,,,2022-02-05 20:37:00
Fitbit Inc,4298082502,4295912282,Target Corp,Public,Customer,United States of America,Discount Stores,0.3006176,2015-10-30,2289,1,2,93561000000.0,88.0,BBB-,2022-02-04 11:39:00
Fitbit Inc,4298082502,4295892382,Inventec Appliances Corp,Private,Supplier,Taiwan,Phones & Handheld Devices,0.29625528,2020-07-24,560,4,2,1578312663.11197,,,2022-02-04 11:39:00
Meritor Inc,4295912004,4295904608,Navistar International Corp,Private,Customer,United States of America,Heavy Machinery & Vehicles,0.987869940112678,2021-11-17,78,5,10,7503000000.0,,CCC-,2022-02-03 14:28:00
Meritor Inc,4295912004,4295890024,Volvo AB,Public,Customer,Sweden,Heavy Machinery & Vehicles,0.992703193509046,2018-11-16,1175,3,10,43427955806.0416,55.0,A-,2022-02-03 14:28:00
LG Electronics Inc,4295881987,4295899948,Google LLC,Private,Supplier,United States of America,Online Services,0.568744199616,2019-08-14,904,4,3,2151906718.0,,,2022-02-03 18:34:00
LG Electronics Inc,4295881987,4295904335,Jabil Inc,Public,Supplier,United States of America,Electronic Equipment & Parts,0.31915952,2010-08-05,4200,1,2,29285000000.0,83.0,BB+,2022-02-03 18:34:00
Foxtel Management Pty Ltd,4297033220,4295903755,CommScope Inc,Private,Supplier,United States of America,Communications & Networking,0.31362432,2021-11-22,73,5,2,3024859000.0,,,2022-02-03 16:47:00
Foxtel Management Pty Ltd,4297033220,5000600192,Optus Overseas Ltd,Private,Supplier,Cyprus,Investment Management & Fund Operators,0.298832,2012-12-21,3331,1,2,165677.27642644,,,2022-02-03 16:47:00
Chunghwa Telecom Co Ltd,4295890973,4295890008,Telefonaktiebolaget LM Ericsson,Public,Supplier,Sweden,Communications & Networking,0.984874730471234,2020-03-19,686,4,9,27105020002.1621,95.0,A,2022-02-03 12:54:00
Chunghwa Telecom Co Ltd,4295890973,4295890008,Telefonaktiebolaget LM Ericsson,Public,Supplier,Sweden,Communications & Networking,0.993577597594291,2021-04-27,282,5,11,27105020002.1621,95.0,A,2022-02-03 12:54:00
Chunghwa Telecom Co Ltd,4295890973,4295894416,Espial Group Ltd,Private,Supplier,United Kingdom,Software,0.2936612,2013-02-04,3286,1,2,7135988.9286779,,,2022-02-03 12:54:00
Chunghwa Telecom Co Ltd,4295890973,4295874986,Radvision Ltd,Private,Supplier,Israel,Communications & Networking,0.3007232,2013-03-18,3244,1,2,84747000.0,,,2022-02-03 12:54:00
Chunghwa Telecom Co Ltd,4295890973,4295904601,Network Equipment Technologies Inc,Private,Supplier,United States of America,Communications & Networking,0.29020064,2011-09-26,3783,1,2,50152000.0,,,2022-02-03 12:54:00
Hankook & Company Co Ltd,4295881024,4295869244,Volkswagen AG,Public,Customer,Germany,Auto & Truck Manufacturers,0.978465478088576,2021-08-05,182,5,8,254414100566.967,36.0,BBB+,2022-02-03 11:39:00
Hankook & Company Co Ltd,4295881024,4295869227,Bayerische Motoren Werke AG,Public,Customer,Germany,Auto & Truck Manufacturers,0.68427675694482,2020-02-18,716,4,5,112993538410.671,32.0,BBB+,2022-02-03 11:39:00
Hankook & Company Co Ltd,4295881024,4295881548,Hyundai Motor Co,Public,Customer,Korea; Republic (S. Korea),Auto & Truck Manufacturers,0.722162954074978,2021-05-11,268,5,7,102845876641.019,12.0,BB+,2022-02-03 11:39:00
Hankook & Company Co Ltd,4295881024,4295882081,Kia Corp,Public,Customer,Korea; Republic (S. Korea),Auto & Truck Manufacturers,0.31170416,2013-09-02,3076,1,2,61091897219.2677,90.0,A+,2022-02-03 11:39:00
Hankook & Company Co Ltd,4295881024,4295869354,Audi AG,Public,Customer,Germany,Auto & Truck Manufacturers,0.996120687589642,2021-05-11,268,5,12,57042389079.6693,,,2022-02-03 11:39:00
Hankook & Company Co Ltd,4295881024,4295869694,Mercedes-Benz Group AG,Public,Customer,Germany,Auto & Truck Manufacturers,0.567363,2014-11-26,2626,1,3,176138194955.17,43.0,BBB+,2022-02-03 11:39:00
Transneft' PAO,4295887170,4295886615,Polski Koncern Naftowy Orlen SA,Public,Customer,Poland,Oil & Gas Refining and Marketing,0.276164,2019-06-03,978,3,2,34145133634.4607,78.0,BBB,2022-02-05 19:50:00
VMware Inc,4295907347,5038056692,Amazon Web Services Inc,Private,Supplier,United States of America,IT Services & Consulting,0.99806865338102,2021-12-07,59,5,14,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4298263570,Dell A/S,Private,Customer,Denmark,Computer Hardware,0.5791545408,2017-12-11,1516,2,3,208290452.661822,,A-,2022-02-04 11:29:00
VMware Inc,4295907347,4296701495,Fujitsu Technology Solutions GmbH,Private,Supplier,Germany,Construction & Engineering,0.29239568,2018-04-16,1390,2,2,3023383307.84534,,,2022-02-04 11:29:00
VMware Inc,4295907347,5000374643,Kyndryl Luxembourg SARL,Private,Customer,Luxembourg,Business Support Services,0.28112144,2019-05-13,998,3,2,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4295906830,Intel Corp,Public,Supplier,United States of America,Semiconductors,0.66548480241798,2018-10-18,1205,3,5,79024000000.0,49.0,BBB,2022-02-04 11:29:00
VMware Inc,4295907347,4295899948,Google LLC,Private,Customer,United States of America,Online Services,0.633445744410624,2019-11-19,808,4,4,2151906718.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,4295904170,HP Inc,Public,Customer,United States of America,Computer Hardware,0.5547362688,2015-04-17,2485,1,3,63487000000.0,94.0,BBB,2022-02-04 11:29:00
VMware Inc,4295907347,4295905882,Riverbed Technology LLC,Private,Supplier,United States of America,IT Services & Consulting,0.538352180976,2015-11-09,2279,1,3,1089208000.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,4298075604,American Internet Services Inc,Private,Customer,United States of America,Integrated Telecommunications Services,0.30227472,2012-06-27,3509,1,2,,,,2022-02-04 11:29:00
VMware Inc,4295907347,5040186364,Dell Technologies Inc,Public,Supplier,United States of America,Computer Hardware,0.994828161553314,2021-11-29,67,5,13,94224000000.0,95.0,BB,2022-02-04 11:29:00
VMware Inc,4295907347,4295869870,Medios AG,Public,Supplier,Germany,Drug Retailers,0.534347744016,2019-09-17,871,4,3,765196629.213483,8.0,A-,2022-02-04 11:29:00
VMware Inc,4295907347,5044247163,Dell Financial Services LLP,Private,Supplier,United States of America,Financial & Commodity Market Operators & Service Providers,0.31151352,2018-06-11,1334,2,2,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4296346254,VITAS Healthcare Corp,Private,Customer,United States of America,Healthcare Facilities & Services,0.30908408,2019-10-23,835,4,2,916631697.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,4295873801,STL Global Ltd,Public,Customer,India,Textiles & Leather Goods,0.295532,2020-02-27,708,4,2,9889861.49281485,8.0,BBB+,2022-02-04 11:29:00
VMware Inc,4295907347,4295907376,NetApp Inc,Public,Customer,United States of America,Computer Hardware,0.28948928,2013-02-13,3278,1,2,5744000000.0,92.0,A-,2022-02-04 11:29:00
VMware Inc,4295907347,4295907168,Microsoft Corp,Public,Customer,United States of America,Software,0.713478958268653,2020-04-08,667,4,7,168088000000.0,77.0,A,2022-02-04 11:29:00
VMware Inc,4295907347,4295877355,Fujitsu Ltd,Public,Customer,Japan,IT Services & Consulting,0.656834185138754,2018-11-06,1186,3,5,32427299006.3234,31.0,A+,2022-02-04 11:29:00
VMware Inc,4295907347,4295907485,Oracle Corp,Public,Supplier,United States of America,Software,0.606025253263872,2019-09-16,872,4,4,40479000000.0,46.0,BB-,2022-02-04 11:29:00
VMware Inc,4295907347,5000410984,Sap It Ltd,Private,Customer,Israel,-,0.554635776,2011-10-19,3761,1,3,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4296006395,Flexential Colorado Corp,Private,Customer,United States of America,IT Services & Consulting,0.3117572,2013-04-22,3210,1,2,76665885.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,5000746653,PHD Virtual Technologies Inc,Private,Supplier,United States of America,IT Services & Consulting,0.302444,2013-06-25,3146,1,2,11800000.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,5039928481,SGB SMIT Management GmbH,Private,Customer,Germany,Business Support Services,0.30148376,2021-11-09,87,5,2,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4295901896,Cemtrex Inc,Public,Supplier,United States of America,Business Support Services,0.2905508,2018-07-25,1290,2,2,43130930.0,17.0,B+,2022-02-04 11:29:00
VMware Inc,4295907347,4295904307,International Business Machines Corp,Public,Customer,United States of America,IT Services & Consulting,0.991795599241009,2021-04-12,298,5,11,57350000000.0,65.0,BB-,2022-02-04 11:29:00
VMware Inc,4295907347,4295880685,Nippon Telegraph and Telephone Corp,Public,Customer,Japan,Integrated Telecommunications Services,1.0,2018-03-29,1408,2,1,107894905149.051,44.0,A-,2022-02-04 11:29:00
VMware Inc,4295907347,4295905957,Citrix Systems Inc,Public,Customer,United States of America,Software,0.5469250188,2012-05-08,3559,1,3,3217170000.0,29.0,BB-,2022-02-04 11:29:00
VMware Inc,4295907347,4296013030,Calix Inc,Public,Customer,United States of America,Communications & Networking,0.31096192,2021-10-07,120,5,2,679394000.0,71.0,A+,2022-02-04 11:29:00
VMware Inc,4295907347,4295882985,Millicom International Cellular SA,Public,Customer,Luxembourg,Wireless Telecommunications Services,0.2989144,2020-02-13,722,4,2,4171000000.0,35.0,CCC+,2022-02-04 11:29:00
VMware Inc,4295907347,4297094105,Silver Peak Systems Inc,Private,Supplier,United States of America,Communications & Networking,0.29793536,2020-10-26,466,4,2,72833593.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,5000094764,Chris Richardson Consulting Inc,Private,Customer,United States of America,Business Support Services,0.681335988008514,2017-11-28,1529,2,5,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4298412299,Turbonomic Inc,Private,Supplier,United States of America,Software,0.529339752192,2019-08-21,898,4,3,286706931.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,5051213577,HAPPIGO CLOUD PROVIDERS TRADING HONG KONG CO LTD,Private,Customer,Hong Kong,-,0.29825136,2017-09-12,1606,2,2,,,,2022-02-04 11:29:00
VMware Inc,4295907347,5037267034,Phoenix NAP LLC,Private,Customer,United States of America,IT Services & Consulting,0.30499008,2013-07-24,3117,1,2,25238306.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,4295954657,WAN SOLUTIONS INC,Private,Customer,United States of America,Software,0.29185848,2019-11-17,810,4,2,961976.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,5040700210,Data Protection Commissioner,Private,Supplier,Ireland; Republic of,-,0.27821376,2017-08-29,1620,1,2,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4297238530,Teradici Corp,Private,Customer,Canada,IT Services & Consulting,0.2803424,2013-02-21,3270,1,2,,,,2022-02-04 11:29:00
VMware Inc,4295907347,5043321284,SAP SE,Public,Supplier,Germany,Software,0.560034208512,2021-10-21,106,5,3,31650865106.9731,53.0,A-,2022-02-04 11:29:00
VMware Inc,4295907347,4297238530,Teradici Corp,Private,Supplier,Canada,IT Services & Consulting,0.52736854944,2012-05-29,3538,1,3,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4295913368,F5 Inc,Public,Supplier,United States of America,IT Services & Consulting,0.3092624,2014-02-12,2914,1,2,2603416000.0,67.0,A-,2022-02-04 11:29:00
VMware Inc,4295907347,4295907368,McAfee LLC,Private,Customer,United States of America,Software,0.3071136,2017-08-28,1621,1,2,2064807000.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,4298197111,Laboratoriya Kasperskogo AO,Private,Customer,Russia,Software,0.3016784,2012-02-29,3628,1,2,,,,2022-02-04 11:29:00
VMware Inc,4295907347,5038056692,Amazon Web Services Inc,Private,Customer,United States of America,IT Services & Consulting,0.999520601386522,2021-12-08,58,5,17,,,,2022-02-04 11:29:00
VMware Inc,4295907347,4295908065,NortonLifeLock Inc,Public,Supplier,United States of America,Software,0.696223021398385,2017-11-27,1530,2,6,2551000000.0,100.0,BBB-,2022-02-04 11:29:00
VMware Inc,4295907347,5047441397,Veritas Technologies LLC,Private,Supplier,United States of America,IT Services & Consulting,0.55832985408,2019-08-21,898,4,3,191902950.0,,,2022-02-04 11:29:00
VMware Inc,4295907347,4295913981,Juniper Networks Inc,Public,Customer,United States of America,Communications & Networking,0.549994752,2015-11-20,2268,1,3,4735400000.0,35.0,BBB-,2022-02-04 11:29:00
VMware Inc,4295907347,5000491518,Pure Storage Inc,Public,Supplier,United States of America,Computer Hardware,0.30167936,2017-06-13,1697,1,2,1684179000.0,84.0,BBB+,2022-02-04 11:29:00
VMware Inc,4295907347,5035391625,FlashSoft Corp,Private,Supplier,United States of America,Software,0.28319232,2016-06-23,2052,1,2,,,,2022-02-04 11:29:00
Copa Holdings SA,4297218555,4295905139,United Airlines Holdings Inc,Public,Customer,United States of America,Airlines,0.54544644912,2018-04-18,1389,2,3,24634000000.0,37.0,CCC,2022-02-05 20:37:00
