entity1,entity2,rel,Confidence Score (%)
Magic Software Enterprises Ltd,Salesforce.Com Inc,Supplier,0.559459611648
Salesforce.Com Inc,Magic Software Enterprises Ltd,Supplier,0.718793267096482
Mangalore Refinery and Petrochemicals Ltd,Shell PLC,Supplier,0.990821241712486
Shell PLC,Mangalore Refinery and Petrochemicals Ltd,Supplier,0.992200059925811
Mangalore Refinery and Petrochemicals Ltd,TOTSA TotalEnergies Trading SA,Supplier,0.579015216384
TOTSA TotalEnergies Trading SA,Mangalore Refinery and Petrochemicals Ltd,Supplier,0.3162696
Marketo Inc,Salesforce.Com Inc,Supplier,0.31903944
Salesforce.Com Inc,Marketo Inc,Supplier,0.502659274368
Marks and Spencer Group PLC,Ocado Group PLC,Supplier,0.988629775943495
Ocado Group PLC,Marks and Spencer Group PLC,Supplier,0.714052770893891
MasTec Inc,Spectra Energy LLC,Supplier,0.28992
Spectra Energy LLC,MasTec Inc,Supplier,0.31988
Match Group Inc,Sonos Inc,Supplier,0.707050638960929
Sonos Inc,Match Group Inc,Supplier,0.704543139825194
Mavenir Systems Inc,NVIDIA Corp,Supplier,0.29304
NVIDIA Corp,Mavenir Systems Inc,Supplier,0.29385408
McAfee LLC,VMware Inc,Supplier,0.3071136
VMware Inc,McAfee LLC,Supplier,0.264016
MediaTek Inc,Qualcomm Inc,Supplier,0.693101595127828
Qualcomm Inc,MediaTek Inc,Supplier,0.544761152736
Megaport Ltd,Microsoft Corp,Supplier,0.28914056
Microsoft Corp,Megaport Ltd,Supplier,0.556701420576
Mellanox Technologies Ltd,VMware Inc,Supplier,0.27325952
VMware Inc,Mellanox Technologies Ltd,Supplier,0.621650140130208
Mercedes-Benz Group AG,Penske Automotive Group Inc,Supplier,0.31285136
Penske Automotive Group Inc,Mercedes-Benz Group AG,Supplier,0.58255740048
Mercedes-Benz Group AG,Stellantis NV,Supplier,0.636594911478912
Stellantis NV,Mercedes-Benz Group AG,Supplier,0.592666701233664
Mercedes-Benz Group AG,Volvo AB,Supplier,0.30315648
Volvo AB,Mercedes-Benz Group AG,Supplier,0.562481521152
Meritor Inc,Sypris Solutions Inc,Supplier,0.29690112
Sypris Solutions Inc,Meritor Inc,Supplier,0.577117653888
Meta Platforms Inc,Microsoft Corp,Supplier,0.972666031100198
Microsoft Corp,Meta Platforms Inc,Supplier,0.715864126463008
Meta Platforms Inc,PNM Resources Inc,Supplier,0.28597832
PNM Resources Inc,Meta Platforms Inc,Supplier,0.2895092
Meta Platforms Inc,Shopify Inc,Supplier,0.29532
Shopify Inc,Meta Platforms Inc,Supplier,0.27516464
Meta Platforms Inc,Zynga Inc,Supplier,0.63523526227703
Zynga Inc,Meta Platforms Inc,Supplier,0.617116962245837
Metropcs 700 Mhz LLC,T-Mobile US Inc,Supplier,0.30764
T-Mobile US Inc,Metropcs 700 Mhz LLC,Supplier,0.3086252
Micron Technology Inc,Micron Technology Taiwan Inc,Supplier,0.999953037351162
Micron Technology Taiwan Inc,Micron Technology Inc,Supplier,0.995457980598126
Micron Technology Inc,Photronics Inc,Supplier,0.556411748304
Photronics Inc,Micron Technology Inc,Supplier,0.672002015732048
Micron Technology Inc,Samsung Electronics Co Ltd,Supplier,0.53484143664
Samsung Electronics Co Ltd,Micron Technology Inc,Supplier,0.29823424
Micron Technology Inc,Tera Probe Inc,Supplier,0.695880113433253
Tera Probe Inc,Micron Technology Inc,Supplier,0.635403292182774
Micron Technology Inc,Tower Semiconductor Ltd,Supplier,0.55903440672
Tower Semiconductor Ltd,Micron Technology Inc,Supplier,0.28889056
Microsoft Corp,Navisite Opco LLC,Supplier,0.28464488
Navisite Opco LLC,Microsoft Corp,Supplier,0.2936344
Microsoft Corp,NetSuite Inc,Supplier,0.28931216
NetSuite Inc,Microsoft Corp,Supplier,0.550293782016
Microsoft Corp,Nimble Storage Inc,Supplier,0.559142800896
Nimble Storage Inc,Microsoft Corp,Supplier,0.27085472
Microsoft Corp,Nippon Telegraph and Telephone Corp,Supplier,0.31711136
Nippon Telegraph and Telephone Corp,Microsoft Corp,Supplier,0.3158
Microsoft Corp,NortonLifeLock Inc,Supplier,0.973312936126309
NortonLifeLock Inc,Microsoft Corp,Supplier,0.5508342192
Microsoft Corp,Nuance Communications Inc,Supplier,0.669606525026302
Nuance Communications Inc,Microsoft Corp,Supplier,0.566556641904
Microsoft Corp,Nutanix Inc,Supplier,0.605031615770419
Nutanix Inc,Microsoft Corp,Supplier,0.2989604
Microsoft Corp,Oracle Corp,Supplier,0.999691600480727
Oracle Corp,Microsoft Corp,Supplier,0.999279209534084
Microsoft Corp,Outsourcery PLC,Supplier,0.552588852
Outsourcery PLC,Microsoft Corp,Supplier,0.549073404912
Microsoft Corp,Proofpoint Inc,Supplier,0.70708386748489
Proofpoint Inc,Microsoft Corp,Supplier,0.27908776
Microsoft Corp,Pros Holdings Inc,Supplier,0.619625641492992
Pros Holdings Inc,Microsoft Corp,Supplier,0.572429945856
Microsoft Corp,Publicis Groupe SA,Supplier,0.5396734164
Publicis Groupe SA,Microsoft Corp,Supplier,0.29731976
Microsoft Corp,Quisitive Technology Solutions Inc,Supplier,0.578842832928
Quisitive Technology Solutions Inc,Microsoft Corp,Supplier,0.665072080836031
Microsoft Corp,Rackspace Technology Global Inc,Supplier,0.682473189829578
Rackspace Technology Global Inc,Microsoft Corp,Supplier,0.5514212352
Microsoft Corp,SVF Holdco (UK) Ltd,Supplier,0.603679564333056
SVF Holdco (UK) Ltd,Microsoft Corp,Supplier,0.700798245326319
Microsoft Corp,Samsung Electronics Co Ltd,Supplier,0.992687267086446
Samsung Electronics Co Ltd,Microsoft Corp,Supplier,0.998666146952464
Microsoft Corp,Sap CR spol s ro,Supplier,0.3065172
Sap CR spol s ro,Microsoft Corp,Supplier,0.27129984
Microsoft Corp,Schneider Electric SE,Supplier,0.53233002048
Schneider Electric SE,Microsoft Corp,Supplier,0.27313224
Microsoft Corp,ServiceNow Inc,Supplier,0.705602299383017
ServiceNow Inc,Microsoft Corp,Supplier,0.705537634730211
Microsoft Corp,Sharepoint Innovations LLC,Supplier,0.605297067309466
Sharepoint Innovations LLC,Microsoft Corp,Supplier,0.69884535751058
Microsoft Corp,Sitecore Corporation A/S,Supplier,0.3174712
Sitecore Corporation A/S,Microsoft Corp,Supplier,0.3021948
Microsoft Corp,SoftwareONE Ag,Supplier,0.30669488
SoftwareONE Ag,Microsoft Corp,Supplier,0.2793048
Microsoft Corp,Sony Group Corp,Supplier,0.689352478280192
Sony Group Corp,Microsoft Corp,Supplier,0.71487285749516
Microsoft Corp,SuccessFactors Inc,Supplier,0.544319853888
SuccessFactors Inc,Microsoft Corp,Supplier,0.29250848
Microsoft Corp,TD Synnex Corp,Supplier,0.981835335554514
TD Synnex Corp,Microsoft Corp,Supplier,0.677603242256104
Microsoft Corp,Take-Two Interactive Software Inc,Supplier,0.63142468608
Take-Two Interactive Software Inc,Microsoft Corp,Supplier,0.557590290816
Microsoft Corp,Tata Consultancy Services Ltd,Supplier,0.3017096
Tata Consultancy Services Ltd,Microsoft Corp,Supplier,0.5159416224
Microsoft Corp,Tech Data Corp,Supplier,0.3073908
Tech Data Corp,Microsoft Corp,Supplier,0.26950688
Microsoft Corp,Telefonica SA,Supplier,0.715639625634587
Telefonica SA,Microsoft Corp,Supplier,0.706089240707733
Microsoft Corp,Unified Communications Ltd,Supplier,0.31494272
Unified Communications Ltd,Microsoft Corp,Supplier,0.2745888
Microsoft Corp,VMware Inc,Supplier,0.713478958268653
VMware Inc,Microsoft Corp,Supplier,0.691946978432306
Microsoft Corp,Verizon Communications Inc,Supplier,0.667034115779523
Verizon Communications Inc,Microsoft Corp,Supplier,0.635095373900102
Microsoft Corp,Vodafone Group PLC,Supplier,0.621287502985536
Vodafone Group PLC,Microsoft Corp,Supplier,0.638202580471968
Microsoft Corp,Wipro Ltd,Supplier,0.690142927974856
Wipro Ltd,Microsoft Corp,Supplier,0.611977716277248
Microsoft Corp,Xiaomi Corp,Supplier,0.2901348
Xiaomi Corp,Microsoft Corp,Supplier,0.30552008
Mitac International Corp,TD Synnex Corp,Supplier,0.665778456821255
TD Synnex Corp,Mitac International Corp,Supplier,0.967107018447692
Mitsubishi Corp,Mitsubishi Motors Corp,Supplier,0.55699736256
Mitsubishi Motors Corp,Mitsubishi Corp,Supplier,0.686293961531007
Mitsubishi Corp,Nissan Motor Co Ltd,Supplier,0.28763288
Nissan Motor Co Ltd,Mitsubishi Corp,Supplier,0.587134848
Mitsubishi Electric Corp,Mitsubishi Heavy Industries Ltd,Supplier,0.31004
Mitsubishi Heavy Industries Ltd,Mitsubishi Electric Corp,Supplier,0.26535416
Mitsubishi Heavy Industries Ltd,Vestas Wind Systems A/S,Supplier,0.619330054314432
Vestas Wind Systems A/S,Mitsubishi Heavy Industries Ltd,Supplier,0.28953128
Mitsubishi Motors Corp,Nissan Motor Co Ltd,Supplier,0.99329127395688
Nissan Motor Co Ltd,Mitsubishi Motors Corp,Supplier,0.98506874487848
Mitsubishi Motors Corp,Suzuki Motor Corp,Supplier,0.626733720441754
Suzuki Motor Corp,Mitsubishi Motors Corp,Supplier,0.70734535298539
Mitsui & Co Ltd,Pertamina (Persero) PT,Supplier,0.676633748769961
Pertamina (Persero) PT,Mitsui & Co Ltd,Supplier,0.30520192
Mondelez International Inc,Walmart Inc,Supplier,0.574389383808
Walmart Inc,Mondelez International Inc,Supplier,0.572777865984
MoneyGram International Inc,Walmart Inc,Supplier,0.707539254475818
Walmart Inc,MoneyGram International Inc,Supplier,0.998459221650556
Mopar Resita,Stellantis NV,Supplier,0.659975271380093
Stellantis NV,Mopar Resita,Supplier,0.2997536
Motorola Solutions Inc,Verizon Communications Inc,Supplier,0.295922
Verizon Communications Inc,Motorola Solutions Inc,Supplier,0.575563650576
Mulesoft LLC,Salesforce.Com Inc,Supplier,0.683099833049751
Salesforce.Com Inc,Mulesoft LLC,Supplier,0.972890458640103
NBN Co Ltd,Telefonaktiebolaget LM Ericsson,Supplier,0.669306870176045
Telefonaktiebolaget LM Ericsson,NBN Co Ltd,Supplier,0.28594616
NK Lukoil PAO,NK Rosneft' PAO,Supplier,0.722201783829834
NK Rosneft' PAO,NK Lukoil PAO,Supplier,0.611633362540186
NK Lukoil PAO,Phillips 66,Supplier,0.721235002023728
Phillips 66,NK Lukoil PAO,Supplier,0.632144293441536
NK Lukoil PAO,Vitol SA,Supplier,0.999756554257648
Vitol SA,NK Lukoil PAO,Supplier,0.999998834677962
NK Rosneft' PAO,Nayara Energy Ltd,Supplier,0.620134506006336
Nayara Energy Ltd,NK Rosneft' PAO,Supplier,0.721826543276478
NK Rosneft' PAO,Petroleos de Venezuela SA,Supplier,0.987798380529291
Petroleos de Venezuela SA,NK Rosneft' PAO,Supplier,0.987655743862894
NK Rosneft' PAO,RN Kholding AO,Supplier,0.28593864
RN Kholding AO,NK Rosneft' PAO,Supplier,0.29525144
NK Rosneft' PAO,Transneft' PAO,Supplier,0.981957680806636
Transneft' PAO,NK Rosneft' PAO,Supplier,0.711947551724764
NK Rosneft' PAO,Trubnaya Metallurgicheskaya Kompaniya PAO,Supplier,0.983762564465333
Trubnaya Metallurgicheskaya Kompaniya PAO,NK Rosneft' PAO,Supplier,0.676447926741535
NVIDIA Corp,Qualcomm Inc,Supplier,0.550191732384
Qualcomm Inc,NVIDIA Corp,Supplier,0.6513044996352
NVIDIA Corp,Samsung Electronics Co Ltd,Supplier,0.99613112583704
Samsung Electronics Co Ltd,NVIDIA Corp,Supplier,0.724936778882588
NVIDIA Corp,SoftBank Group Corp,Supplier,0.984773651365759
SoftBank Group Corp,NVIDIA Corp,Supplier,0.29009888
NXP Semiconductors NV,Qualcomm Inc,Supplier,0.676682243141359
Qualcomm Inc,NXP Semiconductors NV,Supplier,0.688936731559112
NXP Semiconductors NV,Samsung Electronics Co Ltd,Supplier,0.581665120896
Samsung Electronics Co Ltd,NXP Semiconductors NV,Supplier,0.675801648979376
Nature's Bounty Co,Walmart Inc,Supplier,0.30355408
Walmart Inc,Nature's Bounty Co,Supplier,0.31963984
Navios South American Logistics Inc,Petroleo Brasileiro SA Petrobras,Supplier,0.299184
Petroleo Brasileiro SA Petrobras,Navios South American Logistics Inc,Supplier,0.584094504
Navistar International Corp,Volkswagen AG,Supplier,0.31903944
Volkswagen AG,Navistar International Corp,Supplier,0.574423746048
NeoPhotonics Corp,Santur Corp,Supplier,0.2872196
Santur Corp,NeoPhotonics Corp,Supplier,0.31855744
NeoPhotonics Corp,ZTE Corp,Supplier,0.2943568
ZTE Corp,NeoPhotonics Corp,Supplier,0.643329585574656
NetApp Inc,VMware Inc,Supplier,0.28948928
VMware Inc,NetApp Inc,Supplier,0.658145366075474
NetSuite Inc,Oracle Corp,Supplier,0.990818555075693
Oracle Corp,NetSuite Inc,Supplier,0.714700083712987
Netflix Inc,Sky Ltd,Supplier,0.664646064958223
Sky Ltd,Netflix Inc,Supplier,0.28918032
Netflix Inc,TWDC Enterprises 18 Corp,Supplier,0.995092772538106
TWDC Enterprises 18 Corp,Netflix Inc,Supplier,0.998055550340122
Netflix Inc,Verizon Communications Inc,Supplier,0.54590133792
Verizon Communications Inc,Netflix Inc,Supplier,0.542488710144
Netflix Inc,ViacomCBS Inc,Supplier,0.554933681472
ViacomCBS Inc,Netflix Inc,Supplier,0.31819888
Netlist Inc,Samsung Electronics Co Ltd,Supplier,0.56753953104
Samsung Electronics Co Ltd,Netlist Inc,Supplier,0.557938259904
NextDecade Corp,Shell PLC,Supplier,0.29075672
Shell PLC,NextDecade Corp,Supplier,0.562380091392
Nippon Steel Corp,Rio Tinto PLC,Supplier,0.54077210112
Rio Tinto PLC,Nippon Steel Corp,Supplier,0.52512692352
Nissan Motor Co Ltd,Renault SA,Supplier,0.99999013929745
Renault SA,Nissan Motor Co Ltd,Supplier,0.999998700106927
Nissan Motor Co Ltd,Stellantis NV,Supplier,0.27957
Stellantis NV,Nissan Motor Co Ltd,Supplier,0.55969375296
Nissan Motor Co Ltd,Tesla Inc,Supplier,0.27665944
Tesla Inc,Nissan Motor Co Ltd,Supplier,0.2966528
Noble Holding Corporation PLC,Petroleo Brasileiro SA Petrobras,Supplier,0.622312383797146
Petroleo Brasileiro SA Petrobras,Noble Holding Corporation PLC,Supplier,0.30556352
Nokia Oyj,Samsung Electronics Co Ltd,Supplier,0.68540290723171
Samsung Electronics Co Ltd,Nokia Oyj,Supplier,0.712716537896184
Nokia Oyj,Vodafone Group PLC,Supplier,0.536949585408
Vodafone Group PLC,Nokia Oyj,Supplier,0.967924935563548
North Atlantic Drilling Ltd,Shell PLC,Supplier,0.539693808192
Shell PLC,North Atlantic Drilling Ltd,Supplier,0.3111896
Northrop Grumman Corp,Raytheon Co,Supplier,0.3057696
Raytheon Co,Northrop Grumman Corp,Supplier,0.5651188332
NortonLifeLock Inc,Oracle Corp,Supplier,0.2736932
Oracle Corp,NortonLifeLock Inc,Supplier,0.29006152
NortonLifeLock Inc,VMware Inc,Supplier,0.5599650648
VMware Inc,NortonLifeLock Inc,Supplier,0.696223021398385
NuStar Energy LP,Petroleos de Venezuela SA,Supplier,0.672984157189819
Petroleos de Venezuela SA,NuStar Energy LP,Supplier,0.61362262267392
Nutanix Inc,VMware Inc,Supplier,0.513489899712
VMware Inc,Nutanix Inc,Supplier,0.599867721910272
ON24 Inc,Oracle Corp,Supplier,0.30212
Oracle Corp,ON24 Inc,Supplier,0.29969328
Oath Inc,Time Warner Inc,Supplier,0.2813936
Time Warner Inc,Oath Inc,Supplier,0.284736
Ocado Group PLC,Wm Morrison Supermarkets P L C,Supplier,0.999928340396204
Wm Morrison Supermarkets P L C,Ocado Group PLC,Supplier,0.999909728222406
Ocean Rig UDW Inc,Petroleo Brasileiro SA Petrobras,Supplier,0.29116624
Petroleo Brasileiro SA Petrobras,Ocean Rig UDW Inc,Supplier,0.2943744
Oncor Electric Delivery Company LLC,Sempra Energy,Supplier,0.561068092416
Sempra Energy,Oncor Electric Delivery Company LLC,Supplier,0.538341610368
Ooredoo QPSC,Telefonaktiebolaget LM Ericsson,Supplier,0.52813843392
Telefonaktiebolaget LM Ericsson,Ooredoo QPSC,Supplier,0.307304
Oracle Corp,PeopleSoft Unterstuetzungskasse GmbH,Supplier,0.686478997401824
PeopleSoft Unterstuetzungskasse GmbH,Oracle Corp,Supplier,0.61627484018688
Oracle Corp,Rimini Street Inc,Supplier,0.999999918353435
Rimini Street Inc,Oracle Corp,Supplier,0.999999522370504
Oracle Corp,Rimini Street Inc (Pre-Merger),Supplier,0.999841255510833
Rimini Street Inc (Pre-Merger),Oracle Corp,Supplier,0.992097244307166
Oracle Corp,Samsung Electronics Co Ltd,Supplier,0.646046750148096
Samsung Electronics Co Ltd,Oracle Corp,Supplier,0.28082496
Oracle Corp,Siebel Helpline.Com Inc,Supplier,0.28893616
Siebel Helpline.Com Inc,Oracle Corp,Supplier,0.671797259538928
Oracle Corp,Solaris dd,Supplier,0.681701532294104
Solaris dd,Oracle Corp,Supplier,0.604740763440077
Oracle Corp,Tata Consultancy Services Ltd,Supplier,0.3099168
Tata Consultancy Services Ltd,Oracle Corp,Supplier,0.27434912
PTT PCL,Shell PLC,Supplier,0.54849067968
Shell PLC,PTT PCL,Supplier,0.647558701751501
Paragon Offshore PLC,Petroleo Brasileiro SA Petrobras,Supplier,0.611480419353907
Petroleo Brasileiro SA Petrobras,Paragon Offshore PLC,Supplier,0.557102496
PepsiCo Inc,Walmart Inc,Supplier,0.543403782144
Walmart Inc,PepsiCo Inc,Supplier,0.669306860114006
Pertamina (Persero) PT,Petroliam Nasional Bhd,Supplier,0.31879832
Petroliam Nasional Bhd,Pertamina (Persero) PT,Supplier,0.27427712
PetroChina Co Ltd,Petroleos de Venezuela SA,Supplier,0.722049821288652
Petroleos de Venezuela SA,PetroChina Co Ltd,Supplier,0.677794230747917
PetroChina Co Ltd,Trafigura Pte Ltd,Supplier,0.999621589007064
Trafigura Pte Ltd,PetroChina Co Ltd,Supplier,0.99999737172275
PetroChina Co Ltd,Vitol SA,Supplier,0.999999987993145
Vitol SA,PetroChina Co Ltd,Supplier,0.999999999999977
Petroleo Brasileiro SA Petrobras,Seadrill Ltd,Supplier,0.983299691375764
Seadrill Ltd,Petroleo Brasileiro SA Petrobras,Supplier,0.971921721594605
Petroleo Brasileiro SA Petrobras,Shell PLC,Supplier,0.668627788479537
Shell PLC,Petroleo Brasileiro SA Petrobras,Supplier,0.519188022912
Petroleo Brasileiro SA Petrobras,Teekay Corp,Supplier,0.302
Teekay Corp,Petroleo Brasileiro SA Petrobras,Supplier,0.566166294048
Petroleo Brasileiro SA Petrobras,Transocean Ltd,Supplier,0.659392454096696
Transocean Ltd,Petroleo Brasileiro SA Petrobras,Supplier,0.618210631092864
Petroleo Brasileiro SA Petrobras,Ultrapetrol (Bahamas) Ltd,Supplier,0.989544813488156
Ultrapetrol (Bahamas) Ltd,Petroleo Brasileiro SA Petrobras,Supplier,0.996414686697994
Petroleo Brasileiro SA Petrobras,Valaris PLC,Supplier,0.696139443248705
Valaris PLC,Petroleo Brasileiro SA Petrobras,Supplier,0.676892446474833
Petroleo Brasileiro SA Petrobras,Vitol SA,Supplier,0.57896882208
Vitol SA,Petroleo Brasileiro SA Petrobras,Supplier,0.31411616
Petroleo Brasileiro SA Petrobras,Seadrill Ltd (HAMILTON),Supplier,0.983299691375764
Seadrill Ltd (HAMILTON),Petroleo Brasileiro SA Petrobras,Supplier,0.971921721594605
Petroliam Nasional Bhd,Sapura Energy Bhd,Supplier,0.55493851104
Sapura Energy Bhd,Petroliam Nasional Bhd,Supplier,0.550687095696
Petroliam Nasional Bhd,Saudi Arabian Oil Co,Supplier,0.31155608
Saudi Arabian Oil Co,Petroliam Nasional Bhd,Supplier,0.537021232128
Petroliam Nasional Bhd,Siemens AG,Supplier,0.31759848
Siemens AG,Petroliam Nasional Bhd,Supplier,0.55036782336
Platts,Shell PLC,Supplier,0.656209405302797
Shell PLC,Platts,Supplier,0.668070377672879
Plug Power Inc,Sysco Corp,Supplier,0.31002752
Sysco Corp,Plug Power Inc,Supplier,0.718494072978315
Polypore International LP,Samsung SDI Co Ltd,Supplier,0.562494908928
Samsung SDI Co Ltd,Polypore International LP,Supplier,0.2856
Post Holdings Inc,Walmart Inc,Supplier,0.28719864
Walmart Inc,Post Holdings Inc,Supplier,0.706943802700946
Postmates Inc,Walmart Inc,Supplier,0.5506500576
Walmart Inc,Postmates Inc,Supplier,0.630889595779584
Pricewaterhousecoopers Service Delivery Center France SAS,Walmart Inc,Supplier,0.27205248
Walmart Inc,Pricewaterhousecoopers Service Delivery Center France SAS,Supplier,0.29085712
Procter & Gamble Co,Walmart Inc,Supplier,0.659621277103675
Walmart Inc,Procter & Gamble Co,Supplier,0.722097755904915
Professional Reseller Group Ltd,Salesforce.Com Inc,Supplier,0.665449431234034
Salesforce.Com Inc,Professional Reseller Group Ltd,Supplier,0.538908146016
Qantas Airways Ltd,Rolls Royce Motor Cars GmbH,Supplier,0.557768586432
Rolls Royce Motor Cars GmbH,Qantas Airways Ltd,Supplier,0.301064
Qatargas Operating Company Ltd,Saipem SpA,Supplier,0.58268905368
Saipem SpA,Qatargas Operating Company Ltd,Supplier,0.29838752
Qlik Technologies Inc,Salesforce.Com Inc,Supplier,0.30276384
Salesforce.Com Inc,Qlik Technologies Inc,Supplier,0.2944452
Qualcomm Inc,Reliance Jio Infocomm Ltd,Supplier,0.29046112
Reliance Jio Infocomm Ltd,Qualcomm Inc,Supplier,0.3070688
Qualcomm Inc,SoftBank Group Corp,Supplier,0.2943568
SoftBank Group Corp,Qualcomm Inc,Supplier,0.30974528
Qualcomm Inc,Verizon Communications Inc,Supplier,0.2827328
Verizon Communications Inc,Qualcomm Inc,Supplier,0.678350715211781
Qualcomm Inc,ZTE Corp,Supplier,0.667466665448983
ZTE Corp,Qualcomm Inc,Supplier,0.99285287093746
Qualtrics International Inc,SAP SE,Supplier,0.707039252922669
SAP SE,Qualtrics International Inc,Supplier,0.6228781483008
Quantiq Distribuidora Ltda,Rimini Street Inc,Supplier,0.284788
Rimini Street Inc,Quantiq Distribuidora Ltda,Supplier,0.291504
Qwest Corp,Synacor Inc,Supplier,0.569040144672
Synacor Inc,Qwest Corp,Supplier,0.2927136
Rackspace Technology Global Inc,Synchronoss Technologies Inc,Supplier,0.547752225216
Synchronoss Technologies Inc,Rackspace Technology Global Inc,Supplier,0.28155008
Ramtron International Corp,Rohm Co Ltd,Supplier,0.608653147971072
Rohm Co Ltd,Ramtron International Corp,Supplier,0.56251242336
Raytheon Co,Rockwell Collins Inc,Supplier,0.569753483712
Rockwell Collins Inc,Raytheon Co,Supplier,0.2714924
Raytheon Technologies Corp,Utc Aerospace Systems,Supplier,0.528797932032
Utc Aerospace Systems,Raytheon Technologies Corp,Supplier,0.27964
Reliance Communications Ltd,Telefonaktiebolaget LM Ericsson,Supplier,0.635939777774266
Telefonaktiebolaget LM Ericsson,Reliance Communications Ltd,Supplier,0.2953184
Reliance Industries Ltd,Reliance Jio Infocomm Ltd,Supplier,0.687611309475664
Reliance Jio Infocomm Ltd,Reliance Industries Ltd,Supplier,0.59944418363424
Repsol SA,Shell PLC,Supplier,0.707425960628618
Shell PLC,Repsol SA,Supplier,0.660924278139304
Reynolds and Reynolds Automotive Holdings Ltd,Wincanton PLC,Supplier,0.3053456
Wincanton PLC,Reynolds and Reynolds Automotive Holdings Ltd,Supplier,0.2765144
RigNet Inc,ViaSat Inc,Supplier,0.53761861056
ViaSat Inc,RigNet Inc,Supplier,0.571683841536
Rimini Street Inc,SAP SE,Supplier,0.999977449495311
SAP SE,Rimini Street Inc,Supplier,0.997914164543732
Rimini Street Inc,Salesforce.Com Inc,Supplier,0.999995443964229
Salesforce.Com Inc,Rimini Street Inc,Supplier,0.999337837358542
RingCentral Inc,Westcon Group Inc,Supplier,0.705357901080606
Westcon Group Inc,RingCentral Inc,Supplier,0.31771856
Rivian Automotive LLC,Tesla Inc,Supplier,0.3097924
Tesla Inc,Rivian Automotive LLC,Supplier,0.567952647744
Rolls-Royce Holdings PLC,Safran SA,Supplier,0.59718833148
Safran SA,Rolls-Royce Holdings PLC,Supplier,0.62159577366743
Rolls-Royce PLC,UMW Holdings Bhd,Supplier,0.622711930409472
UMW Holdings Bhd,Rolls-Royce PLC,Supplier,0.537899910144
Rowan Companies Ltd,Saudi Arabian Oil Co,Supplier,0.988770635199385
Saudi Arabian Oil Co,Rowan Companies Ltd,Supplier,0.671899672226932
Ryder System Inc,Workhorse Group Inc,Supplier,0.67614503716416
Workhorse Group Inc,Ryder System Inc,Supplier,0.57847158624
S-Oil Corp,Saudi Arabian Oil Co,Supplier,0.641435594381568
Saudi Arabian Oil Co,S-Oil Corp,Supplier,0.683226557312655
SAP SE,Salesforce.Com Inc,Supplier,0.2890816
Salesforce.Com Inc,SAP SE,Supplier,0.971085065957571
SAP SE,SuccessFactors Inc,Supplier,0.715319795613932
SuccessFactors Inc,SAP SE,Supplier,0.678033710837984
SDC Investimentos SA,Universal Display Corp,Supplier,0.30953336
Universal Display Corp,SDC Investimentos SA,Supplier,0.534442158336
SES SA,Thales SA,Supplier,0.30004088
Thales SA,SES SA,Supplier,0.2770588
SIA Engineering Company Ltd,Safran SA,Supplier,0.521998224384
Safran SA,SIA Engineering Company Ltd,Supplier,0.624678811392
SK Hynix Inc,Sandisk LLC,Supplier,0.29949744
Sandisk LLC,SK Hynix Inc,Supplier,0.682551327438355
SS/L Holdings Inc,ViaSat Inc,Supplier,0.2930696
ViaSat Inc,SS/L Holdings Inc,Supplier,0.97457000223296
STMicroelectronics NV,Samsung Electronics Co Ltd,Supplier,0.30886272
Samsung Electronics Co Ltd,STMicroelectronics NV,Supplier,0.726715367125248
Safran SA,Vietjet Aviation JSC,Supplier,0.27083552
Vietjet Aviation JSC,Safran SA,Supplier,0.631359164299469
Salesforce.Com Inc,Slack Technologies Inc,Supplier,0.31831896
Slack Technologies Inc,Salesforce.Com Inc,Supplier,0.54836484672
Salesforce.Com Inc,Vlocity LLC,Supplier,0.57608100624
Vlocity LLC,Salesforce.Com Inc,Supplier,0.554753300352
Salesforce.Com Inc,Wipro Appirio Inc,Supplier,0.558143420736
Wipro Appirio Inc,Salesforce.Com Inc,Supplier,0.31590336
Salesforce.Com Inc,Xactly Corp,Supplier,0.720335643851496
Xactly Corp,Salesforce.Com Inc,Supplier,0.62198206590144
Salesforce.Com Inc,nCino LLC,Supplier,0.56241454656
nCino LLC,Salesforce.Com Inc,Supplier,0.28681976
Sam's West Inc,Walmart Inc,Supplier,0.552621564096
Walmart Inc,Sam's West Inc,Supplier,0.56363063616
Samsung Electro-Mechanics Co Ltd,Samsung Electronics Co Ltd,Supplier,0.635374185396902
Samsung Electronics Co Ltd,Samsung Electro-Mechanics Co Ltd,Supplier,0.976314514858999
Samsung Electronics Co Ltd,Sony Group Corp,Supplier,0.976513203090951
Sony Group Corp,Samsung Electronics Co Ltd,Supplier,0.992783342019108
Samsung Electronics Co Ltd,Spotify Technology SA,Supplier,0.5563553664
Spotify Technology SA,Samsung Electronics Co Ltd,Supplier,0.270056
Samsung Electronics Co Ltd,Sprint Communications Inc,Supplier,0.667340360498356
Sprint Communications Inc,Samsung Electronics Co Ltd,Supplier,0.562316195136
Samsung Electronics Co Ltd,Taiwan Semiconductor Manufacturing Co Ltd,Supplier,0.710132053572413
Taiwan Semiconductor Manufacturing Co Ltd,Samsung Electronics Co Ltd,Supplier,0.684990508138416
Samsung Electronics Co Ltd,Toshiba Corp,Supplier,0.636089856315802
Toshiba Corp,Samsung Electronics Co Ltd,Supplier,0.661906091935327
Samsung Electronics Co Ltd,Volkswagen AG,Supplier,0.27614
