id_	start_sent	end_sent	relation	entity1_full	entity2_full	num_sentence	article	date_publish	source_domain	e1	e2	sentence_range	id	num_chars	num_tokens	Confidence Score (%)	e2_count	epair_count	companies_in_text	weak_label	prob_label	KB_label	text_with_marker	most_conf	pair	split	entity1	entity2	text
c34c58217443693bf10952eb15e318612537f875ee36eeb69664f86a924ac82d_20120724100120_uk.reuters.com_AlteCorp_XiliInc	29	30	NA	Altera Corp	Xilinx Inc	2	c34c58217443693bf10952eb15e318612537f875ee36eeb69664f86a924ac82d	2012-07-24 10:01:20	uk.reuters.com	AlteCorp	XiliInc	29|30	c34c58217443693bf10952eb15e318612537f875ee36eeb69664f86a924ac82d_20120724100120_uk.reuters.com_AlteCorp_XiliInc_29|30	226	41	0.0	69.0	32	2	0	0.2525402248183737	0	"""I'd be interested to see if Maruca's presence or any of that makes a difference in how this case is litigated,"" said David Rosenbloom, a lawyer with Caplin & Drysdale. ""The IRS did a very poor job litigating [Xilinx],"" he said."	True	Altera Corp|Xilinx Inc	0	Altera	Xilinx	"""I'd be interested to see if Maruca's presence or any of that makes a difference in how this case is litigated,"" said David Rosenbloom, a lawyer with Caplin & Drysdale. ""The IRS did a very poor job litigating Xilinx,"" he said."
86164201d2acaece48aef8bccb41abaa0450755537d79930ffb6e7fa781f9527_20160321154924_uk.reuters.com_AmazInc_AirTranServGrouInc	1	1	Supplier	Amazon.com Inc	Air Transport Services Group Inc	1	86164201d2acaece48aef8bccb41abaa0450755537d79930ffb6e7fa781f9527	2016-03-21 15:49:24	uk.reuters.com	AmazInc	AirTranServGrouInc	1|1	86164201d2acaece48aef8bccb41abaa0450755537d79930ffb6e7fa781f9527_20160321154924_uk.reuters.com_AmazInc_AirTranServGrouInc_1|1	31	3	0.99937745290017	13.0	10	2	-1	0.5	1	REUTERS/Brendan McDermid/Files 	True	Amazon.com Inc|Air Transport Services Group Inc	2	Amazon	Air Transport Services	REUTERS/Brendan McDermid/Files 
ba289bd57c86985c56e0d55ac33366604ae151f140c7d1b93a981018c18dae8e_20210401173022_www.reuters.com_AmerAirlGrouInc_BestBuyCoInc	0	0	NA	American Airlines Group Inc	Best Buy Co Inc	1	ba289bd57c86985c56e0d55ac33366604ae151f140c7d1b93a981018c18dae8e	2021-04-01 17:30:22	www.reuters.com	AmerAirlGrouInc	BestBuyCoInc	0|0	ba289bd57c86985c56e0d55ac33366604ae151f140c7d1b93a981018c18dae8e_20210401173022_www.reuters.com_AmerAirlGrouInc_BestBuyCoInc_0|0	303	50	0.0	28.0	3	2	0	0.3032651365564934	0	 April 5 - A slew of major U.S. companies have come out with strong statements against a controversial voting law in Georgia and similar bills in other U.S. states, which activist groups say unfairly target Black and other racial minority voters, after facing intense criticism for their muted response.	True	American Airlines Group Inc|Best Buy Co Inc	0	American	Best Buy	 April 5 - A slew of major U.S. companies have come out with strong statements against a controversial voting law in Georgia and similar bills in other U.S. states, which activist groups say unfairly target Black and other racial minority voters, after facing intense criticism for their muted response.
7d810858f473b0516f47b694c29c563eb79338f8b88dfbb45d979b5c9faf63d9_20131212175321_uk.reuters.com_AmerAirlGrouInc_BombInc	1	1	Supplier	American Airlines Group Inc	Bombardier Inc	1	7d810858f473b0516f47b694c29c563eb79338f8b88dfbb45d979b5c9faf63d9	2013-12-12 17:53:21	uk.reuters.com	AmerAirlGrouInc	BombInc	1|1	7d810858f473b0516f47b694c29c563eb79338f8b88dfbb45d979b5c9faf63d9_20131212175321_uk.reuters.com_AmerAirlGrouInc_BombInc_1|1	119	23	0.640364841891072	438.0	28	3	-1	0.5	1	"{American} goes from ""one of oldest fleets to one of newest"" * Embraer sees 2014 as ""good year"" for commercial jet sales "	True	American Airlines Group Inc|Bombardier Inc	0	American	Bombardier	"American goes from ""one of oldest fleets to one of newest"" * Embraer sees 2014 as ""good year"" for commercial jet sales "
13bad3c2d38c9105d7528e7065a1c6126ef6bf3af5e724faa4a7fd33c61a1bb9_20200723211854_www.reuters.com_ApplInc_AdvaMicrDeviInc	17	18	Supplier	Apple Inc	Advanced Micro Devices Inc	2	13bad3c2d38c9105d7528e7065a1c6126ef6bf3af5e724faa4a7fd33c61a1bb9	2020-07-23 21:18:54	www.reuters.com	ApplInc	AdvaMicrDeviInc	17|18	13bad3c2d38c9105d7528e7065a1c6126ef6bf3af5e724faa4a7fd33c61a1bb9_20200723211854_www.reuters.com_ApplInc_AdvaMicrDeviInc_17|18	269	45	0.991790181730968	434.0	131	4	-1	0.5	1	In the PC market, longtime Intel rival Advanced Micro Devices this week announced new PC chips that analysts expect to be powered by TSMC's manufacturing processes. Last month, {Apple} said it would end its reliance on Intel chips for Mac computers after nearly 15 years.	True	Apple Inc|Advanced Micro Devices Inc	0	Apple	AMD	In the PC market, longtime Intel rival Advanced Micro Devices this week announced new PC chips that analysts expect to be powered by TSMC's manufacturing processes. Last month, Apple said it would end its reliance on Intel chips for Mac computers after nearly 15 years.
6ea5639e9a68cb8fb277d46ae40f817ca3d384374a0d4f8891288d640b9f5cd1_20140319090439_uk.reuters.com_ApplInc_ChinTeleCorpLtd	24	25	Supplier	Apple Inc	China Telecom Corp Ltd	2	6ea5639e9a68cb8fb277d46ae40f817ca3d384374a0d4f8891288d640b9f5cd1	2014-03-19 09:04:39	uk.reuters.com	ApplInc	ChinTeleCorpLtd	24|25	6ea5639e9a68cb8fb277d46ae40f817ca3d384374a0d4f8891288d640b9f5cd1_20140319090439_uk.reuters.com_ApplInc_ChinTeleCorpLtd_24|25	259	44	0.60621353866537	45.0	37	3	-1	0.5	1	"""If they don't start to up their game, and the growth momentum they had through last year has basically evaporated, they're going to have a much, much more difficult year this year,"" said Lane. January was the month China Mobile began selling {Apple}'s iPhones."	True	Apple Inc|China Telecom Corp Ltd	0	Apple	China Telecom	"""If they don't start to up their game, and the growth momentum they had through last year has basically evaporated, they're going to have a much, much more difficult year this year,"" said Lane. January was the month China Mobile began selling Apple's iPhones."
946d90d1a8ff7f9caa7e48f344c3b1415e77531f278fa186cb58b2d1e94398b0_20130321151226_www.reuters.com_ApplInc_FIHMobiLtd	5	5	Supplier	Apple Inc	FIH Mobile Ltd	1	946d90d1a8ff7f9caa7e48f344c3b1415e77531f278fa186cb58b2d1e94398b0	2013-03-21 15:12:26	www.reuters.com	ApplInc	FIHMobiLtd	5|5	946d90d1a8ff7f9caa7e48f344c3b1415e77531f278fa186cb58b2d1e94398b0_20130321151226_www.reuters.com_ApplInc_FIHMobiLtd_5|5	261	37	0.639249853473677	23.0	15	3	1	0.4800305550516864	1	"“[FIH]'s fundamentals remain lackluster due to a lower-than-expected sales contribution from new customers and increasing low-margin orders from China smartphone customers ,"" Dale Gai, an analyst at Barclays Research, said in a report before the earnings release."	True	Apple Inc|FIH Mobile Ltd	0	Apple	FIH	"“FIH's fundamentals remain lackluster due to a lower-than-expected sales contribution from new customers and increasing low-margin orders from China smartphone customers ,"" Dale Gai, an analyst at Barclays Research, said in a report before the earnings release."
447aa75206744534e9aa24f078dafcaf037584b951828b747dc04589aca746ab_20140716111655_www.reuters.com_ApplInc_TaiwSemiManuCoLtd	17	18	Supplier	Apple Inc	Taiwan Semiconductor Manufacturing Co Ltd	2	447aa75206744534e9aa24f078dafcaf037584b951828b747dc04589aca746ab	2014-07-16 11:16:55	www.reuters.com	ApplInc	TaiwSemiManuCoLtd	17|18	447aa75206744534e9aa24f078dafcaf037584b951828b747dc04589aca746ab_20140716111655_www.reuters.com_ApplInc_TaiwSemiManuCoLtd_17|18	146	24	1.0	523.0	176	3	1	0.3428097675488279	1	"But Samsung also competes with {Apple} as a producer of smartphones. “If a competitor is a competitor to customer, that's its weakness,"" Chang said."	True	Apple Inc|Taiwan Semiconductor Manufacturing Co Ltd	0	Apple	TSMC	"But Samsung also competes with Apple as a producer of smartphones. “If a competitor is a competitor to customer, that's its weakness,"" Chang said."
15b6679e07c876c305449ce2163a0d8431a55e0351f34ba66ed7a2a00bc043c5_20150528225203_uk.reuters.com_AvagTechLtd_QualInc	8	9	NA	Avago Technologies Ltd	Qualcomm Inc	2	15b6679e07c876c305449ce2163a0d8431a55e0351f34ba66ed7a2a00bc043c5	2015-05-28 22:52:03	uk.reuters.com	AvagTechLtd	QualInc	8|9	15b6679e07c876c305449ce2163a0d8431a55e0351f34ba66ed7a2a00bc043c5_20150528225203_uk.reuters.com_AvagTechLtd_QualInc_8|9	222	38	0.0	2306.0	28	2	0	0.3032651365564934	0	"""The other material impact will come from the adjacencies that [Qualcomm] is trying to enter now, the data centre, infrastructure and the consumer area,"" he added. ""We see a lot of synergy in the technology they are buying."""	True	Avago Technologies Ltd|Qualcomm Inc	0	Avago	Qualcomm	"""The other material impact will come from the adjacencies that Qualcomm is trying to enter now, the data centre, infrastructure and the consumer area,"" he added. ""We see a lot of synergy in the technology they are buying."""
15b6679e07c876c305449ce2163a0d8431a55e0351f34ba66ed7a2a00bc043c5_20150528225203_uk.reuters.com_AvagTechLtd_QualInc	9	10	NA	Avago Technologies Ltd	Qualcomm Inc	2	15b6679e07c876c305449ce2163a0d8431a55e0351f34ba66ed7a2a00bc043c5	2015-05-28 22:52:03	uk.reuters.com	AvagTechLtd	QualInc	9|10	15b6679e07c876c305449ce2163a0d8431a55e0351f34ba66ed7a2a00bc043c5_20150528225203_uk.reuters.com_AvagTechLtd_QualInc_9|10	113	22	0.0	2306.0	28	2	0	0.3032651365564934	0	"""We see a lot of synergy in the technology they are buying."" [Qualcomm] has hinted that it is looking at new areas."	True	Avago Technologies Ltd|Qualcomm Inc	0	Avago	Qualcomm	"""We see a lot of synergy in the technology they are buying."" Qualcomm has hinted that it is looking at new areas."
9dab9253e2cea5262f91e2917579b4551f225ef9c92908a2cf76655d0b454578_20211221175130_www.reuters.com_BakeHughCo_KLACorp	3	3	NA	Baker Hughes Co	KLA Corp	1	9dab9253e2cea5262f91e2917579b4551f225ef9c92908a2cf76655d0b454578	2021-12-21 17:51:30	www.reuters.com	BakeHughCo	KLACorp	3|3	9dab9253e2cea5262f91e2917579b4551f225ef9c92908a2cf76655d0b454578_20211221175130_www.reuters.com_BakeHughCo_KLACorp_3|3	2129	352	0.0	2.0	1	9	0	9.649584407265335e-07	0	** Micron : up 9.6% Register now for FREE unlimited access to Reuters.com Register BUZZ-JPM, Credit Suisse raises Micron's PT after chipmaker's quarterly update ** NIKE Inc : up 6.9% BUZZ-Nike soars after co beats Q2 revenue, profit estimates ** Acadia Pharmaceuticals Inc : down 19.7% BUZZ-Analysts skeptical about FDA nod for Acadia's Alzheimer's drug ** Society Pass Incorporated : down 6.9% BUZZ-Society Pass ending 2021 with meme-like rally as retail interest surges ** Aridis Pharmaceuticals Inc : up 25.2% BUZZ-Aridis Pharma soars on promising data from anti-viral drug ** Vir Biotechnology Inc : down 15.3% BUZZ-Vir Biotechnology slips as Baird lowers to 'underperform' on Omicron challenges ** Alibaba : up 6.1% BUZZ-Atlantic Equities downgrades Alibaba to 'neutral', cuts PT ** Aquestive Therapeutics Inc : down 33.5% BUZZ-Aquestive slumps on delay in U.S. review of anti-seizure drug ** Aldeyra Therapeutics Inc : down 51.0% BUZZ-Aldeyra drops on eye drug study setback, analysts see launch delay ** Penumbra Inc : up 3.2% BUZZ-Penumbra an attractive entry point, says JPM citing revenue potential ** Nikola Corporation : up 2.3% BUZZ-Nikola to pay $125 mln to settle SEC charges; shares up premarket ** Rite Aid Corporation : up 17.0% BUZZ-Rite Aid rises on upbeat core earnings forecast, store closure plan ** Embraer SA : up 16.9% BUZZ-Planemaker Embraer's U.S. shares soar as subsidiary Eve to list on NYSE ** CytomX Therapeutics Inc : down 41.5% BUZZ-CytomX drops as analysts cut PTs on mixed cancer drug data ** Fisker : up 1.8% BUZZ-Fisker up on expanding deal with tire-maker Bridgestone ** Tesla : up 0.7% BUZZ-Tesla perks up after losing all gains since Hertz EV deal ** Chevronoration : up 1.8% ** Exxon Mobiloration : up 2.2% ** Devon Energy Corporation : up 6.8% ** APA Corporation : up 5.1% ** Occidental Petroleum Corporation : up 4.8% ** Ovintiv Inc : up 2.9% ** Laredo Petroleum Inc : up 8.7% ** {Baker Hughes}mpany : up 3.5% ** Schlumberger N.V. : up 3.9% ** Halliburtonmpany : up 3.8% ** Patterson-UTI Energy Inc : up 9.8% BUZZ-Energy firms climb tracking crude prices even as Omicron worries linger *	True	Baker Hughes Co|KLA Corp	0	Baker Hughes	KLA	** Micron : up 9.6% Register now for FREE unlimited access to Reuters.com Register BUZZ-JPM, Credit Suisse raises Micron's PT after chipmaker's quarterly update ** NIKE Inc : up 6.9% BUZZ-Nike soars after co beats Q2 revenue, profit estimates ** Acadia Pharmaceuticals Inc : down 19.7% BUZZ-Analysts skeptical about FDA nod for Acadia's Alzheimer's drug ** Society Pass Incorporated : down 6.9% BUZZ-Society Pass ending 2021 with meme-like rally as retail interest surges ** Aridis Pharmaceuticals Inc : up 25.2% BUZZ-Aridis Pharma soars on promising data from anti-viral drug ** Vir Biotechnology Inc : down 15.3% BUZZ-Vir Biotechnology slips as Baird lowers to 'underperform' on Omicron challenges ** Alibaba : up 6.1% BUZZ-Atlantic Equities downgrades Alibaba to 'neutral', cuts PT ** Aquestive Therapeutics Inc : down 33.5% BUZZ-Aquestive slumps on delay in U.S. review of anti-seizure drug ** Aldeyra Therapeutics Inc : down 51.0% BUZZ-Aldeyra drops on eye drug study setback, analysts see launch delay ** Penumbra Inc : up 3.2% BUZZ-Penumbra an attractive entry point, says JPM citing revenue potential ** Nikola Corporation : up 2.3% BUZZ-Nikola to pay $125 mln to settle SEC charges; shares up premarket ** Rite Aid Corporation : up 17.0% BUZZ-Rite Aid rises on upbeat core earnings forecast, store closure plan ** Embraer SA : up 16.9% BUZZ-Planemaker Embraer's U.S. shares soar as subsidiary Eve to list on NYSE ** CytomX Therapeutics Inc : down 41.5% BUZZ-CytomX drops as analysts cut PTs on mixed cancer drug data ** Fisker : up 1.8% BUZZ-Fisker up on expanding deal with tire-maker Bridgestone ** Tesla : up 0.7% BUZZ-Tesla perks up after losing all gains since Hertz EV deal ** Chevronoration : up 1.8% ** Exxon Mobiloration : up 2.2% ** Devon Energy Corporation : up 6.8% ** APA Corporation : up 5.1% ** Occidental Petroleum Corporation : up 4.8% ** Ovintiv Inc : up 2.9% ** Laredo Petroleum Inc : up 8.7% ** Baker Hughesmpany : up 3.5% ** Schlumberger N.V. : up 3.9% ** Halliburtonmpany : up 3.8% ** Patterson-UTI Energy Inc : up 9.8% BUZZ-Energy firms climb tracking crude prices even as Omicron worries linger *
961dd2ec5daf4d68ba4eff301c2444e4c78f3110b29342854ff2359afce53475_20140506202728_www.reuters.com_BoeiCo_GeneElecCo	7	7	Supplier	Boeing Co	General Electric Co	1	961dd2ec5daf4d68ba4eff301c2444e4c78f3110b29342854ff2359afce53475	2014-05-06 20:27:28	www.reuters.com	BoeiCo	GeneElecCo	7|7	961dd2ec5daf4d68ba4eff301c2444e4c78f3110b29342854ff2359afce53475_20140506202728_www.reuters.com_BoeiCo_GeneElecCo_7|7	188	32	0.999999996564663	862.0	383	2	-1	0.5	1	It prompted a 9.2 percent jump in the shares on Monday and spurred speculation about a range of potential suitors, from Airbus and {Boeing} to United Technologies Corp and General Electric .	True	Boeing Co|General Electric Co	1	Boeing	GE	It prompted a 9.2 percent jump in the shares on Monday and spurred speculation about a range of potential suitors, from Airbus and Boeing to United Technologies Corp and General Electric .
c10b99a95d0d2561b36aa0b1df9e7705877a777eb9cae1ee77b2bb028e53394c_20200406145825_www.reuters.com_BoeiCo_HexcCorp	5	6	Supplier	Boeing Co	Hexcel Corp	2	c10b99a95d0d2561b36aa0b1df9e7705877a777eb9cae1ee77b2bb028e53394c	2020-04-06 14:58:25	www.reuters.com	BoeiCo	HexcCorp	5|6	c10b99a95d0d2561b36aa0b1df9e7705877a777eb9cae1ee77b2bb028e53394c_20200406145825_www.reuters.com_BoeiCo_HexcCorp_5|6	386	58	0.999920511934904	25.0	18	2	0	0.4370083563415565	1	"{Boeing} has said it would extend the suspension of production at its Washington state facilities, which also make the 787 Dreamliners, until further notice. “Although surprising given the cultural overlap and history of these two management teams , the termination aligns with uncertainty due to COVID-19 and required resource shifts,"" Jefferies analyst Sheila Kahyaoglu wrote in a note."	True	Boeing Co|Hexcel Corp	1	Boeing	Hexcel	"Boeing has said it would extend the suspension of production at its Washington state facilities, which also make the 787 Dreamliners, until further notice. “Although surprising given the cultural overlap and history of these two management teams , the termination aligns with uncertainty due to COVID-19 and required resource shifts,"" Jefferies analyst Sheila Kahyaoglu wrote in a note."
0c9e342ab5b8390ed9717c2da5b14910794d73a32e57b032e2bbedb8600dfdc1_20210803202936_www.reuters.com_BoeiCo_RollPLC	37	38	Supplier	Boeing Co	Rolls-Royce PLC	2	0c9e342ab5b8390ed9717c2da5b14910794d73a32e57b032e2bbedb8600dfdc1	2021-08-03 20:29:36	www.reuters.com	BoeiCo	RollPLC	37|38	0c9e342ab5b8390ed9717c2da5b14910794d73a32e57b032e2bbedb8600dfdc1_20210803202936_www.reuters.com_BoeiCo_RollPLC_37|38	320	50	0.700015451408239	38.0	15	2	-1	0.5	1	"If the Supreme Court were to endorse the use of Section 1782 to obtain depositions and documents for use in foreign arbitrations, the justices would invite a “deluge ... of abusive discovery requests"" that would “strain district courts and subject U.S. companies and residents to fishing expeditions,"" [Rolls-Royce] said. "	True	Boeing Co|Rolls-Royce PLC	1	Boeing	Rolls-Royce	"If the Supreme Court were to endorse the use of Section 1782 to obtain depositions and documents for use in foreign arbitrations, the justices would invite a “deluge ... of abusive discovery requests"" that would “strain district courts and subject U.S. companies and residents to fishing expeditions,"" Rolls-Royce said. "
15b6679e07c876c305449ce2163a0d8431a55e0351f34ba66ed7a2a00bc043c5_20150528225203_uk.reuters.com_BroaCorp_InteCorp	3	3	NA	Broadcom Corp	Intel Corp	1	15b6679e07c876c305449ce2163a0d8431a55e0351f34ba66ed7a2a00bc043c5	2015-05-28 22:52:03	uk.reuters.com	BroaCorp	InteCorp	3|3	15b6679e07c876c305449ce2163a0d8431a55e0351f34ba66ed7a2a00bc043c5_20150528225203_uk.reuters.com_BroaCorp_InteCorp_3|3	215	28	0.0	2674.0	80	4	0	0.3032651365564934	0	"""Qualcomm has aspirations of moving into [Intel]'s data centre processor incumbency that the Avago storage and now enterprise networking capability directly overlays,"" said Drexel Hamilton analyst Richard Whittington."	True	Broadcom Corp|Intel Corp	1	Broadcom	Intel	"""Qualcomm has aspirations of moving into Intel's data centre processor incumbency that the Avago storage and now enterprise networking capability directly overlays,"" said Drexel Hamilton analyst Richard Whittington."
9dab9253e2cea5262f91e2917579b4551f225ef9c92908a2cf76655d0b454578_20211221175130_www.reuters.com_BroaInc_KLACorp	3	4	NA	Broadcom Inc	KLA Corp	2	9dab9253e2cea5262f91e2917579b4551f225ef9c92908a2cf76655d0b454578	2021-12-21 17:51:30	www.reuters.com	BroaInc	KLACorp	3|4	9dab9253e2cea5262f91e2917579b4551f225ef9c92908a2cf76655d0b454578_20211221175130_www.reuters.com_BroaInc_KLACorp_3|4	2718	455	0.0	2.0	2	15	0	9.649584407265335e-07	0	** Micron : up 9.6% Register now for FREE unlimited access to Reuters.com Register BUZZ-JPM, Credit Suisse raises Micron's PT after chipmaker's quarterly update ** NIKE Inc : up 6.9% BUZZ-Nike soars after co beats Q2 revenue, profit estimates ** Acadia Pharmaceuticals Inc : down 19.7% BUZZ-Analysts skeptical about FDA nod for Acadia's Alzheimer's drug ** Society Pass Incorporated : down 6.9% BUZZ-Society Pass ending 2021 with meme-like rally as retail interest surges ** Aridis Pharmaceuticals Inc : up 25.2% BUZZ-Aridis Pharma soars on promising data from anti-viral drug ** Vir Biotechnology Inc : down 15.3% BUZZ-Vir Biotechnology slips as Baird lowers to 'underperform' on Omicron challenges ** Alibaba : up 6.1% BUZZ-Atlantic Equities downgrades Alibaba to 'neutral', cuts PT ** Aquestive Therapeutics Inc : down 33.5% BUZZ-Aquestive slumps on delay in U.S. review of anti-seizure drug ** Aldeyra Therapeutics Inc : down 51.0% BUZZ-Aldeyra drops on eye drug study setback, analysts see launch delay ** Penumbra Inc : up 3.2% BUZZ-Penumbra an attractive entry point, says JPM citing revenue potential ** Nikola Corporation : up 2.3% BUZZ-Nikola to pay $125 mln to settle SEC charges; shares up premarket ** Rite Aid Corporation : up 17.0% BUZZ-Rite Aid rises on upbeat core earnings forecast, store closure plan ** Embraer SA : up 16.9% BUZZ-Planemaker Embraer's U.S. shares soar as subsidiary Eve to list on NYSE ** CytomX Therapeutics Inc : down 41.5% BUZZ-CytomX drops as analysts cut PTs on mixed cancer drug data ** Fisker : up 1.8% BUZZ-Fisker up on expanding deal with tire-maker Bridgestone ** Tesla : up 0.7% BUZZ-Tesla perks up after losing all gains since Hertz EV deal ** Chevronoration : up 1.8% ** Exxon Mobiloration : up 2.2% ** Devon Energy Corporation : up 6.8% ** APA Corporation : up 5.1% ** Occidental Petroleum Corporation : up 4.8% ** Ovintiv Inc : up 2.9% ** Laredo Petroleum Inc : up 8.7% ** Baker Hughesmpany : up 3.5% ** Schlumberger N.V. : up 3.9% ** Halliburtonmpany : up 3.8% ** Patterson-UTI Energy Inc : up 9.8% BUZZ-Energy firms climb tracking crude prices even as Omicron worries linger ** Braze Inc : up 14.7% BUZZ-Braze jumps after software firm's first report since IPO ** AMD : up 3.0% ** Marvell : up 1.8% ** Nvidia Corporation : up 2.5% ** Qualcommorporated : up 0.4% ** {Broadcom} : down 0.6% ** United Microelectronics : up 3.7% ** Inteloration : up 1.7% BUZZ-Micron expects chip shortages to ease in 2022; lifts semiconductor industry ** General Mills Inc : down 4.1% BUZZ- General Mills falls on quarterly profit miss ** Nordstrom Inc : up 3.3% BUZZ-Nordstorm rises on report co consulting adviser for potential spinoff of Rack ** Pioneer Power Solutions Inc : up 16.1%	True	Broadcom Inc|KLA Corp	0	Broadcom	KLA	** Micron : up 9.6% Register now for FREE unlimited access to Reuters.com Register BUZZ-JPM, Credit Suisse raises Micron's PT after chipmaker's quarterly update ** NIKE Inc : up 6.9% BUZZ-Nike soars after co beats Q2 revenue, profit estimates ** Acadia Pharmaceuticals Inc : down 19.7% BUZZ-Analysts skeptical about FDA nod for Acadia's Alzheimer's drug ** Society Pass Incorporated : down 6.9% BUZZ-Society Pass ending 2021 with meme-like rally as retail interest surges ** Aridis Pharmaceuticals Inc : up 25.2% BUZZ-Aridis Pharma soars on promising data from anti-viral drug ** Vir Biotechnology Inc : down 15.3% BUZZ-Vir Biotechnology slips as Baird lowers to 'underperform' on Omicron challenges ** Alibaba : up 6.1% BUZZ-Atlantic Equities downgrades Alibaba to 'neutral', cuts PT ** Aquestive Therapeutics Inc : down 33.5% BUZZ-Aquestive slumps on delay in U.S. review of anti-seizure drug ** Aldeyra Therapeutics Inc : down 51.0% BUZZ-Aldeyra drops on eye drug study setback, analysts see launch delay ** Penumbra Inc : up 3.2% BUZZ-Penumbra an attractive entry point, says JPM citing revenue potential ** Nikola Corporation : up 2.3% BUZZ-Nikola to pay $125 mln to settle SEC charges; shares up premarket ** Rite Aid Corporation : up 17.0% BUZZ-Rite Aid rises on upbeat core earnings forecast, store closure plan ** Embraer SA : up 16.9% BUZZ-Planemaker Embraer's U.S. shares soar as subsidiary Eve to list on NYSE ** CytomX Therapeutics Inc : down 41.5% BUZZ-CytomX drops as analysts cut PTs on mixed cancer drug data ** Fisker : up 1.8% BUZZ-Fisker up on expanding deal with tire-maker Bridgestone ** Tesla : up 0.7% BUZZ-Tesla perks up after losing all gains since Hertz EV deal ** Chevronoration : up 1.8% ** Exxon Mobiloration : up 2.2% ** Devon Energy Corporation : up 6.8% ** APA Corporation : up 5.1% ** Occidental Petroleum Corporation : up 4.8% ** Ovintiv Inc : up 2.9% ** Laredo Petroleum Inc : up 8.7% ** Baker Hughesmpany : up 3.5% ** Schlumberger N.V. : up 3.9% ** Halliburtonmpany : up 3.8% ** Patterson-UTI Energy Inc : up 9.8% BUZZ-Energy firms climb tracking crude prices even as Omicron worries linger ** Braze Inc : up 14.7% BUZZ-Braze jumps after software firm's first report since IPO ** AMD : up 3.0% ** Marvell : up 1.8% ** Nvidia Corporation : up 2.5% ** Qualcommorporated : up 0.4% ** Broadcom : down 0.6% ** United Microelectronics : up 3.7% ** Inteloration : up 1.7% BUZZ-Micron expects chip shortages to ease in 2022; lifts semiconductor industry ** General Mills Inc : down 4.1% BUZZ- General Mills falls on quarterly profit miss ** Nordstrom Inc : up 3.3% BUZZ-Nordstorm rises on report co consulting adviser for potential spinoff of Rack ** Pioneer Power Solutions Inc : up 16.1%
02d8dd7f4309009b801e537f0697f290c6129be8d912b52586a5afe5cf833eed_20190614174644_www.reuters.com_BroaInc_QorvInc	24	25	NA	Broadcom Inc	Qorvo Inc	2	02d8dd7f4309009b801e537f0697f290c6129be8d912b52586a5afe5cf833eed	2019-06-14 17:46:44	www.reuters.com	BroaInc	QorvInc	24|25	02d8dd7f4309009b801e537f0697f290c6129be8d912b52586a5afe5cf833eed_20190614174644_www.reuters.com_BroaInc_QorvInc_24|25	278	44	0.0	52.0	17	2	0	0.3032651365564934	0	"{Broadcom} Limited company logo is pictured on an office building in Rancho Bernardo, California May 12, 2016. REUTERS/Mike Blake “I think you have seen all the companies which pre-announced negative for about half their quarter's impact due to this Huawei export ban,"" Chan said."	True	Broadcom Inc|Qorvo Inc	0	Broadcom	Qorvo	"Broadcom Limited company logo is pictured on an office building in Rancho Bernardo, California May 12, 2016. REUTERS/Mike Blake “I think you have seen all the companies which pre-announced negative for about half their quarter's impact due to this Huawei export ban,"" Chan said."
28c3fe08bbe16c956b263afd1ab27139efc3cd8a9adbe73794b2d340171c1fd3_20140205164044_uk.reuters.com_CellPart_VeriCommInc	3	3	Supplier	Cellco Partnership	Verizon Communications Inc	1	28c3fe08bbe16c956b263afd1ab27139efc3cd8a9adbe73794b2d340171c1fd3	2014-02-05 16:40:44	uk.reuters.com	CellPart	VeriCommInc	3|3	28c3fe08bbe16c956b263afd1ab27139efc3cd8a9adbe73794b2d340171c1fd3_20140205164044_uk.reuters.com_CellPart_VeriCommInc_3|3	150	26	0.999820119588624	1768.0	14	2	-1	0.5	1	The primary use of proceeds from the offering will be to finance, in part, the company's acquisition of Vodafone Group, PLC's 45% interest in {Cellco} .	True	Cellco Partnership|Verizon Communications Inc	0	Cellco	Verizon	The primary use of proceeds from the offering will be to finance, in part, the company's acquisition of Vodafone Group, PLC's 45% interest in Cellco .
28c3fe08bbe16c956b263afd1ab27139efc3cd8a9adbe73794b2d340171c1fd3_20140205164044_uk.reuters.com_CellPart_VeriCommInc	7	7	Supplier	Cellco Partnership	Verizon Communications Inc	1	28c3fe08bbe16c956b263afd1ab27139efc3cd8a9adbe73794b2d340171c1fd3	2014-02-05 16:40:44	uk.reuters.com	CellPart	VeriCommInc	7|7	28c3fe08bbe16c956b263afd1ab27139efc3cd8a9adbe73794b2d340171c1fd3_20140205164044_uk.reuters.com_CellPart_VeriCommInc_7|7	112	17	0.999820119588624	1768.0	14	2	-1	0.5	1	February 2014, VZ's proposed $130 billion acquisition of Vodafone's 45% interest in {Cellco} is expected to close.	True	Cellco Partnership|Verizon Communications Inc	0	Cellco	Verizon	February 2014, VZ's proposed $130 billion acquisition of Vodafone's 45% interest in Cellco is expected to close.
